document_id,url,title,date,dispute_title,document_type.name,annulment_committee_members,annulment_committee_president,arbitrator,claimant_appointee,claimant_counsel,claimant_expert,country,judge,other_counsel,other_expert,president,respondent_appointee,respondent_counsel,respondent_expert
2557,http://www.italaw.com/sites/default/files/case-documents/italaw7352.pdf,Procedural Order No. 9,2014-12-01 08:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2558,http://www.italaw.com/sites/default/files/case-documents/italaw7353.pdf,Procedural Order No. 10,2015-05-30 07:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2559,http://www.italaw.com/sites/default/files/case-documents/italaw7354.pdf,Procedural Order No. 11,2015-08-19 07:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2561,http://www.italaw.com/sites/default/files/case-documents/italaw7356.pdf,Procedural Order No. 12,2015-10-21 07:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2562,http://www.italaw.com/sites/default/files/case-documents/italaw7357.pdf,Procedural Order No. 13,2016-05-26 07:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2564,http://www.italaw.com/sites/default/files/case-documents/italaw7454_0.pdf,Procedural Order No. 14,2016-07-29 07:00:00,"Niko Resources (Bangladesh) Ltd. v. Bangladesh Petroleum Exploration & Production Company Limited (""Bapex"") and Bangladesh Oil Gas and Mineral Corporation (""Petrobangla""),  ICSID Case No. ARB/10/11",Order,,,,Jan Paulsson,Denton Europe,,,,,,Michael E. Schneider,Campbell Alan Mclachlan,Foley Hoag,
2565,http://www.italaw.com/sites/default/files/case-documents/ita0133_0.pdf,Award (redacted version) (English),2009-09-18 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Award,,,,David Caron,,,,,,,Michael Pryles,Donald McRae,,
2566,http://www.italaw.com/sites/default/files/case-documents/ita0135_0.pdf,Application to Set Aside an Arbitral Award,2010-08-26 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,Canada,,,,,,,
2566,http://www.italaw.com/sites/default/files/case-documents/ita0135_0.pdf,Application to Set Aside an Arbitral Award,2010-08-26 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Award,,,,,,,Canada,,,,,,,
2567,http://www.italaw.com/sites/default/files/case-documents/ita0136.pdf,Application to set aside award (Court of Appeal),2011-10-04 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,Canada,,,,,,,
2567,http://www.italaw.com/sites/default/files/case-documents/ita0136.pdf,Application to set aside award (Court of Appeal),2011-10-04 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Award,,,,,,,Canada,,,,,,,
2569,http://www.italaw.com/sites/default/files/case-documents/ita0925_0.pdf,"Response of the Intervenor, The Attorney General of Canada, to the Application for Leave to Appeal",2012-01-18 08:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,Canada,,,,,,,
2570,http://www.italaw.com/sites/default/files/case-documents/ita0926.pdf,"Response to Application for Leave to Appeal, of the Respondent, Cargill, Incorporated",2012-01-20 08:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,Canada,,,,,,,
2571,http://www.italaw.com/sites/default/files/case-documents/ita0927.pdf,Dismissal of Application for Leave to Appeal (Supreme Court of Canada),2012-05-11 07:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,Canada,,,,,,,
2572,http://www.iareporter.com/articles/20121114_1,"Enforcement Petition, filed with United States District Court (not public)",2012-11-13 08:00:00,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2",Request,,,,,,,United States of America,,,,,,,
2573,http://www.iareporter.com/articles/20091001_66,"Award, March 2008 (not public see IAReporter story)",2008-03-01 08:00:00,"Cargill, Incorporated v. Republic of Poland, ICSID Case No. ARB(AF)/04/2",Report,,,,,,,,,,,,,,
2573,http://www.iareporter.com/articles/20091001_66,"Award, March 2008 (not public see IAReporter story)",2008-03-01 08:00:00,"Cargill, Incorporated v. Republic of Poland, ICSID Case No. ARB(AF)/04/2",Award,,,,,,,,,,,,,,
2574,http://www.italaw.com/sites/default/files/case-documents/italaw3135.pdf,Award (Spanish),2013-04-15 07:00:00,"Caravelí Cotaruse Transmisora de Energía S.A.C. v. Republic of Peru, ICSID Case No. ARB/11/9",Award,,,,Alexis Mourre,,,,,,,Luiz Olavo Baptista,Horacio Grigera Naón,,
2576,http://www.iareporter.com/articles/20130618_3,"Notice of Arbitration (not public, see IAReporter story)",2013-06-28 07:00:00,"Caratube International Oil Company LLP and Devincci Salah Hourani v. Republic of Kazakhstan, ICSID Case No. ARB/13/13",Report,,,,Laurent Aynès,,,,,,,Laurent Lévy,Bruno Boesch,,
2577,http://www.iareporter.com/articles/20140203_1,"Claimants' Request to Disqualify Arbitrator Bruno Boesch (not public, see IAReporter story)",2014-01-28 08:00:00,"Caratube International Oil Company LLP and Devincci Salah Hourani v. Republic of Kazakhstan, ICSID Case No. ARB/13/13",Report,,,,,,,,,,,,,,
2577,http://www.iareporter.com/articles/20140203_1,"Claimants' Request to Disqualify Arbitrator Bruno Boesch (not public, see IAReporter story)",2014-01-28 08:00:00,"Caratube International Oil Company LLP and Devincci Salah Hourani v. Republic of Kazakhstan, ICSID Case No. ARB/13/13",Request,,,,,,,,,,,,,,
2579,http://www.italaw.com/sites/default/files/case-documents/italaw4083.pdf,Decision on the Claimants' Request for Provisional Measures,2014-12-04 08:00:00,"Caratube International Oil Company LLP and Devincci Salah Hourani v. Republic of Kazakhstan, ICSID Case No. ARB/13/13",Request,,,Laurent Aynès,,,,,,,,Laurent Lévy,,,
2580,http://www.italaw.com/sites/default/files/case-documents/ita0115.pdf,Order of the Consolidation Tribunal,2005-09-07 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Order,,,Armand de Mestral,,,,,,,,Albert Jan van den Berg,,,
2581,http://www.italaw.com/sites/default/files/case-documents/ita0116_0.pdf,Procedural Order No. 1,2005-12-17 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Order,,,Armand de Mestral,,,,,,,,Albert Jan van den Berg,,,
2582,http://www.italaw.com/sites/default/files/case-documents/ita0117.pdf,Procedural Order No. 2,2006-01-10 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Order,,,Armand de Mestral,,,,,,,,Albert Jan van den Berg,,,
2583,http://www.italaw.com/sites/default/files/case-documents/ita0118.pdf,Order for the Termination of the Arbitral Proceedings with respect to Tembec et al.,2006-01-10 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Order,,,Armand de Mestral,,,,,,,,Albert Jan van den Berg,,,
2584,http://www.italaw.com/sites/default/files/case-documents/ita0119.pdf,Petitioners’ Memorandum in Support of Motion to Vacate Arbitration Award,2006-02-17 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Award,,,,,,,United States of America,,,,,,,
2584,http://www.italaw.com/sites/default/files/case-documents/ita0119.pdf,Petitioners’ Memorandum in Support of Motion to Vacate Arbitration Award,2006-02-17 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Request,,,,,,,United States of America,,,,,,,
2585,http://www.italaw.com/sites/default/files/case-documents/ita0120.pdf,Respondent's Memorandum of law in opposition to Petitioner's Motion to Vacate,2006-03-28 08:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Request,,,,,,,,,,,,,,
2586,http://www.italaw.com/sites/default/files/case-documents/ita0121.pdf,Petitioners’ Reply Memorandum in Support of Motion to Vacate Arbitration Award,2006-04-25 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Award,,,,,,,,,,,,,,
2586,http://www.italaw.com/sites/default/files/case-documents/ita0121.pdf,Petitioners’ Reply Memorandum in Support of Motion to Vacate Arbitration Award,2006-04-25 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Request,,,,,,,,,,,,,,
2588,http://www.italaw.com/sites/default/files/case-documents/ita0123.pdf,Joint Order on the Costs of Arbitration and for the Termination of Certain Arbitral Proceedings,2007-07-19 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Order,,,Armand de Mestral,,,,,,,,Albert Jan van den Berg,,,
2589,http://www.italaw.com/sites/default/files/case-documents/ita0124.pdf,Memorandum Opinion (on Tembec's application to vacate award),2008-08-14 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Request,,,,,,,United States of America,,,,,,,
2589,http://www.italaw.com/sites/default/files/case-documents/ita0124.pdf,Memorandum Opinion (on Tembec's application to vacate award),2008-08-14 07:00:00,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.",Award,,,,,,,United States of America,,,,,,,
2590,http://www.italaw.com/sites/default/files/case-documents/ita0111.pdf,Procedural Order No. 1,2006-10-20 07:00:00,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerly Consolidated Canadian Claims v. United States of America)",Order,,,James Bacchus,,,,,,,,Karl-Heinz Böckstiegel,,,
2591,http://www.italaw.com/sites/default/files/case-documents/ita0112.pdf,Procedural Order No. 2 Regarding the Place of the Hearing on the Preliminary Issue,2006-11-07 08:00:00,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerly Consolidated Canadian Claims v. United States of America)",Order,,,James Bacchus,,,,,,,,Karl-Heinz Böckstiegel,,,
2592,http://www.italaw.com/sites/default/files/case-documents/ita0113.pdf,Procedural Order No. 3 Regarding the Hearing on the Preliminary Issue,2007-08-03 07:00:00,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerly Consolidated Canadian Claims v. United States of America)",Order,,,James Bacchus,,,,,,,,Karl-Heinz Böckstiegel,,,
2593,http://www.italaw.com/sites/default/files/case-documents/ita0114.pdf,Award on Jurisdiction,2008-01-28 08:00:00,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerly Consolidated Canadian Claims v. United States of America)",Award,,,James Bacchus,,,,,,,,Karl-Heinz Böckstiegel,,,
2602,http://www.italaw.com/sites/default/files/case-documents/italaw6346.pdf,Decision on Claimant's Application Concerning Electricité du Cambodge,2011-04-19 07:00:00,"Cambodia Power Company v. Kingdom of Cambodia, ICSID Case No. ARB/09/18",Request,,,,John Beechey,Macmillan Keck,,,,,,Neil Kaplan,Tony Landau,Freshfields Bruckhaus Deringer,
2603,http://www.italaw.com/sites/default/files/case-documents/italaw6347.pdf,Decision on the Claimant’s Application to Exclude Mr. Lobit’s Witness Statement and Derivative Evidence,2012-01-29 08:00:00,"Cambodia Power Company v. Kingdom of Cambodia, ICSID Case No. ARB/09/18",Request,,,,John Beechey,Macmillan Keck,,,,,,Neil Kaplan,Toby Landau,Freshfields Bruckhaus Deringer,
2604,http://www.italaw.com/sites/default/files/case-documents/italaw6348.pdf,Amended Decision on the Claimant’s Application to Exclude Mr. Lobit’s Witness Statement and Derivative Evidence,2012-02-14 08:00:00,"Cambodia Power Company v. Kingdom of Cambodia, ICSID Case No. ARB/09/18",Request,,,,John Beechey,Macmillan Keck,,,,,,Neil Kaplan,Toby Landau,Freshfields Bruckhaus Deringer,
2605,http://www.italaw.com/sites/default/files/case-documents/italaw6349.pdf,Award of the Tribunal,1997-01-13 08:00:00,"Cable Television of Nevis, Ltd. and Cable Television of Nevis Holdings, Ltd. v. Federation of St. Kitts and Nevis, ICSID Case No. ARB/95/2",Award,,,,Arthur A. Maynard,A Bruce Bowden,,,,,,Woodbine Augustus Davis,Rex McKay,Terrence V. Byron,
2606,http://www.iareporter.com/articles/20130416_2,"Notice of Dispute (not public, see IAReporter story)",,"Bycell (Maxim Naumchenko, Andrey Polouektov and Tenoch Holdings Ltd) v. India",Report,,,,Charles Brower,,,,,,,Bernardo Sepúlveda Amor,Brigitte Stern,,
2607,http://www.italaw.com/sites/default/files/case-documents/ita0104.pdf,Procedural Order No. 1 on Burlington Oriente’s Request for Provisional Measures (English),2009-06-29 07:00:00,"Burlington Resources Inc. v. Republic of Ecuador, ICSID Case No. ARB/08/5 (formerly Burlington Resources Inc. and others v. Republic of Ecuador and Empresa Estatal Petróleos del Ecuador (PetroEcuador))",Order,,,,Francisco Orrego Vicuña,,,,,,,Gabrielle Kaufmann-Kohler,Brigitte Stern,,
2607,http://www.italaw.com/sites/default/files/case-documents/ita0104.pdf,Procedural Order No. 1 on Burlington Oriente’s Request for Provisional Measures (English),2009-06-29 07:00:00,"Burlington Resources Inc. v. Republic of Ecuador, ICSID Case No. ARB/08/5 (formerly Burlington Resources Inc. and others v. Republic of Ecuador and Empresa Estatal Petróleos del Ecuador (PetroEcuador))",Request,,,,Francisco Orrego Vicuña,,,,,,,Gabrielle Kaufmann-Kohler,Brigitte Stern,,
2612,http://www.italaw.com/sites/default/files/case-documents/italaw1533.pdf,Procedural Order No. 1 and Decision on Bifurcation,2012-04-18 07:00:00,"Burimi SRL and Eagle Games SH.A v. Republic of Albania, ICSID Case No. ARB/11/18",Order,,,,Bernardo Cremades,,,,,,,Daniel Price,Ibrahim Fadlallah,,
2613,http://www.italaw.com/sites/default/files/case-documents/italaw1534.pdf,Procedural Order No. 2 on Provisional Measures Concerning Security for Costs,2012-05-03 07:00:00,"Burimi SRL and Eagle Games SH.A v. Republic of Albania, ICSID Case No. ARB/11/18",Order,,,,Bernardo Cremades,,,,,,,Daniel Price,Ibrahim Fadlallah,,
2614,http://www.italaw.com/sites/default/files/case-documents/italaw1535.pdf,Procedural Order No. 3,2013-01-09 08:00:00,"Burimi SRL and Eagle Games SH.A v. Republic of Albania, ICSID Case No. ARB/11/18",Order,,,,Bernardo Cremades,,,,,,,Daniel Price,Ibrahim Fadlallah,,
2615,http://www.italaw.com/sites/default/files/case-documents/italaw1470.pdf,Award,2013-05-29 07:00:00,"Burimi SRL and Eagle Games SH.A v. Republic of Albania, ICSID Case No. ARB/11/18",Award,,,,Bernardo Cremades,,,,,,,Daniel Price,Ibrahim Fadlallah,,
2618,http://www.italaw.com/sites/default/files/case-documents/italaw7371.pdf,Request for Arbitration of BSG Resources Limited,2014-08-01 07:00:00,"BSG Resources Limited, BSG Resources (Guinea) Limited and BSG Resources (Guinea) SÀRL v. Republic of Guinea, ICSID Case No. ARB/14/22",Request,,,,Albert Jan van den Berg,Mishcon de Reya Solicitors,,,,,,Gabrielle Kaufmann-Kohler,Pierre Mayer,Orrick Rambaud Martel,
2620,http://www.italaw.com/sites/default/files/case-documents/ITA%20LAW%207001.pdf,Procedural Order No. 1 (English),2015-05-13 07:00:00,"BSG Resources Limited, BSG Resources (Guinea) Limited and BSG Resources (Guinea) SÀRL v. Republic of Guinea, ICSID Case No. ARB/14/22",Order,,,,Albert Jan van den Berg,,,,,,,Gabrielle Kaufmann-Kohler,Pierre Mayer,,
